City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
279,Port Hedland,AU,2022-04-03 22:09:34,-20.3167,118.5667,75.25,88,1,5.75
280,Kutum,SD,2022-04-03 22:09:34,14.2,24.6667,75.79,12,80,6.82
281,Honningsvag,NO,2022-04-03 22:09:35,70.9821,25.9704,28.15,50,20,11.5
282,Tabou,CI,2022-04-03 22:09:21,4.423,-7.3528,80.35,83,100,10.47
283,Vila Franca Do Campo,PT,2022-04-03 22:06:50,37.7167,-25.4333,57.61,74,17,12.44
284,Quatre Cocos,MU,2022-04-03 22:09:36,-20.2078,57.7625,78.91,79,41,10.85
285,Reo,BF,2022-04-03 22:09:36,12.3167,-2.4667,86.99,43,76,9.48
286,Qixingtai,CN,2022-04-03 22:09:37,30.4135,111.8874,58.03,68,100,4.99
287,Bada,RU,2022-04-03 22:09:37,51.392,109.8717,25.25,96,100,0.74
288,Torbay,CA,2022-04-03 22:05:43,47.6666,-52.7314,38.57,81,40,32.21
289,Dongzhen,CN,2022-04-03 22:09:37,22.3797,110.9389,58.82,60,0,2.51
290,Nanortalik,GL,2022-04-03 22:09:38,60.1432,-45.2371,35.38,81,95,5.61
291,Bayan,CN,2022-04-03 22:09:38,46.0833,127.4,47.61,41,12,20.45
292,Helong,CN,2022-04-03 22:09:39,42.5397,128.9972,38.44,56,6,6.2
293,Arras,FR,2022-04-03 22:09:39,50.293,2.7819,35.65,86,51,6.96
294,Vardo,NO,2022-04-03 22:05:41,70.3705,31.1107,27.28,68,88,10.69
295,Ambilobe,MG,2022-04-03 22:09:39,-13.2,49.05,72.79,96,93,2.42
296,Ballina,AU,2022-04-03 22:09:40,-28.8667,153.5667,65.01,99,100,3.29
297,Beniganj,IN,2022-04-03 22:09:40,27.2833,80.45,77.27,7,0,3.94
298,Yar-Sale,RU,2022-04-03 22:09:41,66.8333,70.8333,10.94,90,100,13.35
299,Dawson,US,2022-04-03 22:09:41,31.7735,-84.4466,80.02,42,0,7.87
300,Bukachacha,RU,2022-04-03 22:09:41,52.9833,116.9167,9.72,88,42,2.3
301,Hami,CN,2022-04-03 22:09:42,42.8,93.45,51.75,27,0,7.4
302,Sao Joao Da Barra,BR,2022-04-03 22:09:42,-21.6403,-41.0511,76.42,87,9,7.99
303,Semey,KZ,2022-04-03 22:09:43,50.4111,80.2275,37.08,75,74,8.34
304,Manono,CD,2022-04-03 22:09:43,-7.3,27.4167,68.94,93,100,2.42
305,Goderich,CA,2022-04-03 22:09:43,43.7501,-81.7165,38.91,86,43,12.1
306,Waddan,LY,2022-04-03 22:09:44,29.1614,16.139,75.63,15,0,9.64
307,Matara,LK,2022-04-03 22:09:44,5.9485,80.5353,76.78,87,47,1.34
308,Lazaro Cardenas,MX,2022-04-03 22:09:44,17.9583,-102.2,80.71,59,79,10.54
309,Sabang,ID,2022-04-03 22:09:45,5.8933,95.3214,80.55,76,100,9.75
310,Broome,US,2022-04-03 22:09:45,42.2506,-75.833,38.62,79,100,9.22
311,Tarko-Sale,RU,2022-04-03 22:09:46,64.9225,77.785,10.87,92,100,12.24
312,Mayo,US,2022-04-03 22:09:46,38.8876,-76.5119,53.96,48,0,19.57
313,Naron,ES,2022-04-03 22:06:08,43.5167,-8.1528,48.6,61,5,15.82
314,Asyut,EG,2022-04-03 22:09:46,27.181,31.1837,77.43,13,80,5.03
315,Macau,MO,2022-04-03 22:10:47,22.2006,113.5461,64.13,63,0,14.97
316,Sorkjosen,NO,2022-04-03 22:10:47,69.8,20.9333,14.0,79,35,3.44
317,Araguari,BR,2022-04-03 22:10:48,-18.6472,-48.1872,72.63,61,5,1.72
318,El Vigia,VE,2022-04-03 22:10:48,8.6219,-71.6506,86.92,66,62,4.59
319,Port Blair,IN,2022-04-03 22:10:48,11.6667,92.75,80.22,78,32,8.59
320,Makakilo City,US,2022-04-03 22:10:49,21.3469,-158.0858,80.92,51,20,20.71
321,Fort Nelson,CA,2022-04-03 22:10:49,58.8053,-122.7002,33.24,98,100,6.46
322,Avesta,SE,2022-04-03 22:10:49,60.1455,16.1679,37.99,72,100,6.6
323,Riberalta,BO,2022-04-03 22:10:50,-10.9833,-66.1,81.18,71,38,0.63
324,Aden,YE,2022-04-03 22:10:36,12.7794,45.0367,81.9,63,6,9.93
325,Sur,OM,2022-04-03 22:10:50,22.5667,59.5289,82.06,43,24,10.85
326,Verkhoyansk,RU,2022-04-03 22:10:51,67.5447,133.385,-5.64,100,98,2.37
327,Yelizovo,RU,2022-04-03 22:10:51,53.1873,158.3805,30.34,47,0,17.9
328,Kaitangata,NZ,2022-04-03 22:10:52,-46.2817,169.8464,55.31,75,93,4.99
329,Sitka,US,2022-04-03 22:10:52,57.0531,-135.33,42.69,61,75,18.41
330,Kavaratti,IN,2022-04-03 22:10:52,10.5669,72.642,82.11,71,84,6.67
331,Gbarnga,LR,2022-04-03 22:10:53,6.9956,-9.4722,74.34,95,62,4.14
332,Kinablangan,PH,2022-04-03 22:10:53,7.6947,126.5503,77.56,86,100,5.93
333,Pedernales,DO,2022-04-03 22:10:53,18.0384,-71.744,82.47,65,60,5.91
334,Mudgee,AU,2022-04-03 22:10:54,-32.5943,149.5871,50.05,100,100,5.75
335,Moree,AU,2022-04-03 22:08:06,-29.4667,149.85,64.42,88,100,6.91
336,Ancud,CL,2022-04-03 22:09:10,-41.8697,-73.8203,50.23,76,89,7.54
337,Berea,US,2022-04-03 22:07:16,41.3662,-81.8543,42.78,74,100,10.36
338,Kirakira,SB,2022-04-03 22:10:54,-10.4544,161.9205,81.82,83,95,10.29
339,Hasaki,JP,2022-04-03 22:10:55,35.7333,140.8333,48.6,74,99,17.87
340,Vaitape,PF,2022-04-03 22:10:55,-16.5167,-151.75,82.0,74,68,11.36
341,Siva,EG,2022-04-03 22:10:55,29.2041,25.5195,72.99,20,16,10.94
342,Touros,BR,2022-04-03 22:10:56,-5.1989,-35.4608,77.65,88,100,9.57
343,Taltal,CL,2022-04-03 22:10:37,-25.4,-70.4833,66.72,67,21,5.1
344,Beringovskiy,RU,2022-04-03 22:10:56,63.05,179.3167,-1.05,79,31,16.71
345,Kununurra,AU,2022-04-03 22:10:57,-15.7667,128.7333,64.38,94,18,3.44
346,Popondetta,PG,2022-04-03 22:10:57,-8.7537,148.2534,77.23,89,100,1.57
347,Altea,ES,2022-04-03 22:10:57,38.5989,-0.0514,53.31,56,100,8.01
348,Santa Marinella,IT,2022-04-03 22:10:58,42.0345,11.8536,47.48,89,70,5.41
349,Sri Aman,MY,2022-04-03 22:10:58,1.2376,111.4621,72.16,99,67,1.79
350,Farmington,US,2022-04-03 22:09:40,36.7281,-108.2187,68.77,23,0,10.36
351,Kuznechikha,RU,2022-04-03 22:10:59,57.2161,42.3348,21.31,95,100,6.73
352,Muisne,EC,2022-04-03 22:10:59,0.6,-80.0333,79.48,80,97,8.7
353,Noceto,IT,2022-04-03 22:10:59,44.8114,10.1713,45.37,83,100,1.3
354,Adrar,MR,2022-04-03 22:11:00,20.5022,-10.0711,78.26,11,0,12.17
355,Floro,NO,2022-04-03 22:11:00,61.5996,5.0328,35.67,93,75,8.05
356,Santona,ES,2022-04-03 22:11:01,43.4439,-3.4576,42.6,67,99,4.41
357,Mamlyutka,KZ,2022-04-03 22:11:01,54.9375,68.5394,40.51,79,100,15.17
358,Ewa Beach,US,2022-04-03 22:09:26,21.3156,-158.0072,82.35,51,40,20.71
359,Lashio,MM,2022-04-03 22:12:01,22.9333,97.75,66.09,76,60,0.98
360,Ostrovnoy,RU,2022-04-03 22:12:02,68.0531,39.5131,9.64,96,97,6.33
361,Okhotsk,RU,2022-04-03 22:12:02,59.3833,143.3,21.09,89,100,9.69
362,Nibbar,TN,2022-04-03 22:12:03,36.2941,8.7666,49.51,74,100,5.35
363,Shache,CN,2022-04-03 22:12:03,38.4167,77.2406,56.59,22,15,3.53
364,Ulaanbaatar,MN,2022-04-03 22:10:30,47.9077,106.8832,21.33,49,0,0.0
365,Saint-Louis,SN,2022-04-03 22:12:04,16.3333,-15.0,72.63,36,76,14.41
366,Iwanai,JP,2022-04-03 22:12:04,42.9744,140.5089,38.35,70,3,5.03
367,Latung,PH,2022-04-03 22:12:04,5.5,120.8833,81.23,74,81,4.92
368,Ilulissat,GL,2022-04-03 22:12:05,69.2167,-51.1,30.22,74,18,6.91
369,Porto Walter,BR,2022-04-03 22:12:05,-8.2686,-72.7439,79.86,73,82,3.04
370,Grindavik,IS,2022-04-03 22:12:06,63.8424,-22.4338,37.87,100,75,11.5
371,Tazovskiy,RU,2022-04-03 22:12:06,67.4667,78.7,-6.97,100,79,7.83
372,Quelimane,MZ,2022-04-03 22:12:06,-17.8786,36.8883,78.75,89,0,4.61
373,Samarai,PG,2022-04-03 22:12:07,-10.6167,150.6667,81.3,77,81,9.93
374,Qaqortoq,GL,2022-04-03 22:12:07,60.7167,-46.0333,36.82,81,99,2.46
375,Nova Vicosa,BR,2022-04-03 22:12:08,-17.8919,-39.3719,77.77,77,0,7.72
376,Areosa,PT,2022-04-03 22:12:08,41.7178,-8.8571,45.5,65,31,10.22
377,Batagay-Alyta,RU,2022-04-03 22:12:08,67.8006,130.4114,-1.7,98,98,2.28
378,Verkhnevilyuysk,RU,2022-04-03 22:12:09,63.4453,120.3167,-6.92,100,94,3.56
379,Mount Isa,AU,2022-04-03 22:12:09,-20.7333,139.5,73.17,21,83,9.22
380,Oyama,JP,2022-04-03 22:12:09,36.3,139.8,48.58,89,100,7.65
381,Saint-Pierre,RE,2022-04-03 22:12:10,-21.3393,55.4781,73.08,94,0,3.44
382,Taldan,RU,2022-04-03 22:12:10,53.6667,124.8,21.92,57,52,10.25
383,Cidreira,BR,2022-04-03 22:12:11,-30.1811,-50.2056,70.16,95,100,18.14
384,Shagonar,RU,2022-04-03 22:12:11,51.5333,92.8,31.57,87,82,0.78
385,Saint-Francois,FR,2022-04-03 22:12:11,46.4154,3.9054,36.84,70,0,8.05
386,Badou,TG,2022-04-03 22:12:12,7.5833,0.6,73.51,87,100,4.81
387,Ahipara,NZ,2022-04-03 22:12:12,-35.1667,173.1667,71.19,71,1,2.46
388,Sanchursk,RU,2022-04-03 22:12:13,56.9413,47.2499,27.54,95,100,7.38
389,Port-Gentil,GA,2022-04-03 22:09:19,-0.7193,8.7815,81.25,80,52,5.93
390,Petropavlovsk-Kamchatskiy,RU,2022-04-03 22:12:13,53.0452,158.6483,28.99,47,0,17.9
391,Cabedelo,BR,2022-04-03 22:12:14,-6.9811,-34.8339,77.67,79,68,12.26
392,Koulikoro,ML,2022-04-03 22:12:14,14.0,-7.75,84.81,20,0,4.29
393,Ishigaki,JP,2022-04-03 22:12:14,24.3448,124.1572,69.19,70,97,25.79
394,Kostomuksha,RU,2022-04-03 22:12:15,64.571,30.5767,19.06,97,97,4.23
395,Norman Wells,CA,2022-04-03 22:12:15,65.282,-126.8329,5.07,87,100,7.49
396,Kargasok,RU,2022-04-03 22:12:15,59.0556,80.8572,22.71,91,100,11.3
397,Lavrentiya,RU,2022-04-03 22:12:16,65.5833,-171.0,-5.04,84,15,11.83
398,San Miguel De Cauri,PE,2022-04-03 22:12:16,-10.1,-76.5833,50.52,81,99,4.16
399,Salalah,OM,2022-04-03 22:12:16,17.0151,54.0924,78.89,73,20,4.61
400,Nanning,CN,2022-04-03 22:12:17,22.8167,108.3167,59.09,63,0,2.71
401,Malindi,KE,2022-04-03 22:12:17,-3.2175,40.1191,81.25,78,46,8.68
402,Ayia Anna,CY,2022-04-03 22:12:17,34.9399,33.4843,66.6,36,0,8.05
403,Bathsheba,BB,2022-04-03 22:12:18,13.2167,-59.5167,79.41,69,20,16.11
404,Port-Cartier,CA,2022-04-03 22:12:18,50.0334,-66.8654,34.68,80,53,8.81
405,Caxito,AO,2022-04-03 22:12:19,-8.5785,13.6643,73.8,95,79,3.96
406,Basco,PH,2022-04-03 22:13:19,20.4487,121.9702,74.95,76,100,32.46
407,Katherine,AU,2022-04-03 22:13:19,-14.4667,132.2667,71.92,78,24,4.61
408,Xichang,CN,2022-04-03 22:13:20,27.8964,102.2634,53.35,90,100,0.29
409,Pisco,PE,2022-04-03 22:13:20,-13.7,-76.2167,69.85,78,0,20.71
410,Pedana,IN,2022-04-03 22:13:21,16.2667,81.1667,79.41,87,19,7.05
411,Tucuman,AR,2022-04-03 22:13:21,-26.8241,-65.2226,71.6,68,0,3.44
412,Shingu,JP,2022-04-03 22:13:22,33.7333,135.9833,52.5,84,98,5.5
413,Laredo,US,2022-04-03 22:13:22,27.5064,-99.5075,93.49,29,0,12.66
414,Marakkanam,IN,2022-04-03 22:13:22,12.2,79.95,80.4,79,76,8.28
415,Los Llanos De Aridane,ES,2022-04-03 22:13:23,28.6585,-17.9182,56.95,97,75,10.36
416,Henties Bay,NA,2022-04-03 22:13:23,-22.116,14.2845,61.18,86,0,6.82
417,Comendador,DO,2022-04-03 22:13:23,18.8775,-71.7028,84.47,49,50,7.23
418,Chicama,PE,2022-04-03 22:13:24,-7.8447,-79.1469,68.54,66,63,9.37
419,Prescott,US,2022-04-03 22:08:45,34.54,-112.4685,70.14,21,0,8.05
420,Iskateley,RU,2022-04-03 22:13:24,67.6803,53.1512,11.82,92,100,12.28
421,Talara,PE,2022-04-03 22:13:25,-4.5772,-81.2719,81.36,61,0,19.57
422,Shahrud,IR,2022-04-03 22:13:25,36.4182,54.9763,62.78,23,0,2.57
423,Severobaykalsk,RU,2022-04-03 22:13:25,55.65,109.3167,2.88,86,24,6.71
424,Benguela,AO,2022-04-03 22:13:25,-12.5763,13.4055,77.05,82,96,4.7
425,Clarence Town,AU,2022-04-03 22:13:26,-32.5833,151.7833,68.81,86,85,2.59
426,Payakumbuh,ID,2022-04-03 22:13:26,-0.2202,100.6308,67.32,97,73,2.77
427,Kalevala,RU,2022-04-03 22:13:27,65.2,31.1667,21.02,97,100,2.44
428,Turbat,PK,2022-04-03 22:13:27,26.0023,63.044,78.49,35,7,1.99
429,Bafra,TR,2022-04-03 22:13:27,41.5678,35.9069,51.08,78,100,6.08
430,Pervomayskoye,RU,2022-04-03 22:13:28,43.919,46.7102,54.9,63,80,6.64
431,Westport,US,2022-04-03 22:13:28,41.1415,-73.3579,45.32,93,100,1.01
432,Muravlenko,RU,2022-04-03 22:13:29,63.7898,74.523,18.82,94,100,20.15
433,Okha,RU,2022-04-03 22:13:29,53.5739,142.9478,35.26,84,76,12.97
434,Weatherford,US,2022-04-03 22:13:29,32.7593,-97.7972,86.67,34,3,3.0
435,Luz,BR,2022-04-03 22:13:30,-19.8014,-45.6856,72.72,77,63,5.61
436,Pravia,ES,2022-04-03 22:13:30,43.4906,-6.1508,41.23,81,40,3.44
437,Abha,SA,2022-04-03 22:13:31,18.2164,42.5053,59.25,36,0,4.61
438,Batsfjord,NO,2022-04-03 22:13:31,70.6345,29.7185,26.53,74,40,17.27
439,Gorno-Altaysk,RU,2022-04-03 22:10:15,51.9561,85.955,39.6,86,98,4.97
440,Axim,GH,2022-04-03 22:13:32,4.8699,-2.2405,82.13,86,100,10.29
441,Lasa,IT,2022-04-03 22:13:32,46.6166,10.7002,35.37,97,100,0.2
442,Caravelas,BR,2022-04-03 22:13:32,-17.7125,-39.2481,76.71,78,0,5.5
443,Gushikawa,JP,2022-04-03 22:13:33,26.3544,127.8686,63.63,77,0,8.05
444,Yeniseysk,RU,2022-04-03 22:13:33,58.4497,92.1703,7.45,98,64,1.28
445,Kalmunai,LK,2022-04-03 22:13:33,7.4167,81.8167,78.08,82,2,3.62
446,Gallup,US,2022-04-03 22:13:34,35.5281,-108.7426,66.04,16,0,12.66
447,Labytnangi,RU,2022-04-03 22:13:34,66.6572,66.4183,13.05,88,100,14.32
448,Baltiysk,RU,2022-04-03 22:13:34,54.6538,19.911,35.29,67,81,15.5
449,Kijang,KR,2022-04-03 22:13:35,35.2442,129.2139,49.17,62,0,3.18
450,Moerai,PF,2022-04-03 22:09:23,-22.4333,-151.3333,81.32,75,100,13.0
451,Biak,ID,2022-04-03 22:13:35,-0.9131,122.8766,76.77,84,100,2.53
452,Padang,ID,2022-04-03 22:14:36,-0.9492,100.3543,75.65,84,24,4.12
453,Charagua,BO,2022-04-03 22:14:36,-19.8,-63.2167,74.7,61,30,7.78
454,Bureya,RU,2022-04-03 22:14:37,49.8133,129.8131,32.97,85,96,6.26
455,Talcahuano,CL,2022-04-03 22:10:15,-36.7167,-73.1167,58.68,67,0,16.11
456,Grand Gaube,MU,2022-04-03 22:14:37,-20.0064,57.6608,79.2,83,24,7.0
457,Otane,NZ,2022-04-03 22:14:38,-39.8833,176.6333,66.0,69,40,0.18
458,Atakpame,TG,2022-04-03 22:14:38,7.5333,1.1333,74.28,86,99,7.9
459,Nkayi,CG,2022-04-03 22:14:38,-4.1841,13.2884,75.13,89,52,0.2
460,Sibolga,ID,2022-04-03 22:14:39,1.7427,98.7792,74.66,87,97,2.8
461,Clyde River,CA,2022-04-03 22:14:39,70.4692,-68.5914,8.76,95,70,4.76
462,Santa Catarina De Tepehuanes,MX,2022-04-03 22:14:39,25.35,-105.7333,80.8,8,0,22.15
463,Riyadh,SA,2022-04-03 22:12:36,24.6877,46.7219,73.54,13,93,3.13
464,Ola,RU,2022-04-03 22:14:40,59.5833,151.2833,12.15,85,39,3.94
465,Contai,IN,2022-04-03 22:14:40,21.7786,87.7536,78.94,87,25,17.22
466,Rawson,AR,2022-04-03 22:14:40,-43.3002,-65.1023,59.23,34,10,5.97
467,Bardiyah,LY,2022-04-03 22:14:41,31.7561,25.0865,63.09,72,0,9.8
468,Kastamonu,TR,2022-04-03 22:14:41,41.5,33.6667,37.8,86,39,4.32
469,Botwood,CA,2022-04-03 22:14:42,49.1499,-55.3482,37.9,81,96,12.68
470,Magistralnyy,RU,2022-04-03 22:14:42,56.1725,107.4458,8.65,95,55,3.13
471,Namwala,ZM,2022-04-03 22:14:42,-15.7504,26.4384,65.03,96,35,3.13
472,Camacha,PT,2022-04-03 22:14:25,33.0833,-16.3333,58.42,67,75,29.93
473,Dongsheng,CN,2022-04-03 22:14:43,39.8161,109.9776,42.13,23,2,7.87
474,Mercedes,AR,2022-04-03 22:14:43,-34.6515,-59.4307,62.64,55,79,8.43
475,Maputo,MZ,2022-04-03 22:14:43,-25.9653,32.5892,78.22,88,0,2.3
476,Panaba,MX,2022-04-03 22:14:44,21.2833,-88.2667,92.5,42,18,19.44
477,Puebloviejo,CO,2022-04-03 22:14:44,10.9938,-74.2844,86.04,65,65,7.34
478,Esperance,AU,2022-04-03 22:11:14,-33.8667,121.9,64.24,91,100,5.28
479,Saint-Augustin,CA,2022-04-03 22:14:45,51.226,-58.6502,35.76,80,73,15.97
480,Kindu,CD,2022-04-03 22:14:45,-2.95,25.95,70.03,99,81,1.16
481,Bilma,NE,2022-04-03 22:14:45,18.6853,12.9164,85.1,5,11,5.23
482,Gobabis,NA,2022-04-03 22:14:46,-22.45,18.9667,66.13,40,56,8.39
483,Bairiki,KI,2022-04-03 22:14:46,1.3292,172.9752,84.2,74,20,10.36
484,Bakel,SN,2022-04-03 22:14:46,14.905,-12.4568,88.47,18,50,11.48
485,Carutapera,BR,2022-04-03 22:14:47,-1.195,-46.02,76.12,94,100,6.31
486,Manzanillo,CU,2022-04-03 22:14:47,20.3433,-77.1167,84.16,60,12,15.75
487,Bergen,NO,2022-04-03 22:14:48,60.392,5.328,40.15,97,75,10.36
488,Baraboo,US,2022-04-03 22:14:48,43.4711,-89.7443,48.83,59,100,1.99
489,Pelotas,BR,2022-04-03 22:14:48,-31.7719,-52.3425,66.22,94,100,11.5
490,San Vicente,AR,2022-04-03 22:13:43,-26.6167,-54.1333,71.26,78,97,2.08
491,Grand Island,US,2022-04-03 22:10:33,40.925,-98.342,62.62,22,0,16.11
492,Cam Ranh,VN,2022-04-03 22:14:49,11.9214,109.1591,76.96,73,75,16.11
493,Najran,SA,2022-04-03 22:14:49,17.4924,44.1277,65.82,16,32,1.41
494,Leon Valley,US,2022-04-03 22:10:11,29.4952,-98.6186,89.46,38,0,11.5
495,Tambura,SS,2022-04-03 22:14:50,5.6,27.4667,72.39,74,66,4.12
496,Alice Springs,AU,2022-04-03 22:14:50,-23.7,133.8833,51.35,54,0,4.61
497,Tornio,FI,2022-04-03 22:14:51,65.8481,24.1466,8.62,96,45,4.07
498,Ferrol,ES,2022-04-03 22:15:51,43.4832,-8.2369,48.27,67,4,17.13
499,Ust-Tsilma,RU,2022-04-03 22:15:51,65.441,52.1498,21.36,95,100,8.86
500,Olga,RU,2022-04-03 22:15:52,43.7444,135.2892,39.65,58,0,4.25
501,Nome,US,2022-04-03 22:15:52,64.5011,-165.4064,17.67,49,0,11.5
502,Tevaitoa,PF,2022-04-03 22:15:53,-16.7833,-151.5,82.06,75,36,11.39
503,Baracoa,CU,2022-04-03 22:15:53,20.3467,-74.4958,82.2,67,33,3.49
504,Tagusao,PH,2022-04-03 22:15:53,9.1924,117.8141,78.84,82,97,4.52
505,Guaruja,BR,2022-04-03 22:15:54,-23.9931,-46.2564,77.9,26,12,1.99
506,Penzance,GB,2022-04-03 22:11:44,50.1186,-5.5371,45.34,65,74,11.68
507,Ascension,US,2022-04-03 22:15:54,30.2169,-90.9001,84.09,33,0,5.75
508,Margate,GB,2022-04-03 22:15:55,51.3813,1.3862,39.87,64,78,4.0
509,Chlorakas,CY,2022-04-03 22:15:55,34.8042,32.4083,58.08,44,53,4.61
510,Mokhsogollokh,RU,2022-04-03 22:15:55,61.4681,128.9203,12.09,96,100,2.39
511,Palmer,US,2022-04-03 22:15:56,42.1584,-72.3287,46.49,76,100,6.91
512,Puerto Princesa,PH,2022-04-03 22:15:56,9.7392,118.7353,79.29,80,92,7.7
513,Ponta Delgada,PT,2022-04-03 22:15:57,37.7333,-25.6667,57.92,77,75,4.61
514,Burewala,PK,2022-04-03 22:15:57,30.1667,72.65,73.17,12,7,5.14
515,Osorio,BR,2022-04-03 22:15:57,-29.8867,-50.2697,68.05,99,100,5.68
516,Jasper,US,2022-04-03 22:15:42,37.2001,-94.3502,72.05,32,75,11.5
517,Baturyn,UA,2022-04-03 22:15:58,51.3457,32.8779,31.48,88,100,10.45
518,Karratha,AU,2022-04-03 22:15:58,-20.7377,116.8463,79.66,70,0,8.21
519,Harper,LR,2022-04-03 22:15:59,4.375,-7.7169,80.29,83,100,10.18
520,Ardakan,IR,2022-04-03 22:15:59,32.31,54.0175,70.59,13,0,0.85
521,Adre,TD,2022-04-03 22:15:59,13.4667,22.2,81.09,12,33,10.13
522,Konstantinovka,RU,2022-04-03 22:16:00,49.6167,127.9833,36.36,76,99,9.1
523,Ossora,RU,2022-04-03 22:16:00,59.2353,163.0719,20.03,79,27,3.15
524,Boysun,UZ,2022-04-03 22:16:00,38.2061,67.1986,55.31,25,38,6.91
525,Cortez,US,2022-04-03 22:16:01,37.3489,-108.5859,63.36,32,75,6.91
526,Atessa,IT,2022-04-03 22:16:01,42.0693,14.4511,42.66,76,89,5.01
527,Sarakhs,IR,2022-04-03 22:16:01,36.5449,61.1577,62.74,31,18,4.61
528,Ismailia,EG,2022-04-03 22:16:02,30.6043,32.2723,65.23,48,67,8.66
529,Dorado,PR,2022-04-03 22:16:02,18.4588,-66.2677,84.06,64,40,12.66
530,Virginia Beach,US,2022-04-03 22:13:22,36.8529,-75.978,68.05,42,0,14.97
531,Veraval,IN,2022-04-03 22:16:03,20.9,70.3667,77.07,77,3,15.35
532,Nantucket,US,2022-04-03 22:16:03,41.2835,-70.0995,46.51,88,100,8.05
533,Atar,MR,2022-04-03 22:16:03,20.5169,-13.0499,73.74,23,0,6.13
534,Tacoronte,ES,2022-04-03 22:16:04,28.4769,-16.4102,63.18,84,40,7.0
535,Oro Valley,US,2022-04-03 22:16:04,32.3909,-110.9665,85.26,14,7,8.99
536,Pauini,BR,2022-04-03 22:16:05,-7.7136,-66.9764,78.73,79,97,3.13
537,Elizabeth City,US,2022-04-03 22:16:05,36.2946,-76.2511,69.82,21,0,14.97
538,Amahai,ID,2022-04-03 22:16:05,-3.3333,128.9167,78.12,83,99,3.02
539,Kulhudhuffushi,MV,2022-04-03 22:16:06,6.6221,73.07,82.85,71,9,4.45
540,Rizhao,CN,2022-04-03 22:16:06,35.4275,119.4553,44.13,82,0,5.1
541,Santa Isabel Do Rio Negro,BR,2022-04-03 22:16:07,-0.4139,-65.0192,77.05,96,53,2.91
542,Theunissen,ZA,2022-04-03 22:16:07,-28.411,26.7011,60.33,86,100,9.4
543,Arman,RU,2022-04-03 22:16:08,59.7,150.1667,12.02,84,22,4.5
544,Cockburn Town,TC,2022-04-03 22:16:08,21.4612,-71.1419,80.56,74,40,17.27
545,Karpathos,GR,2022-04-03 22:16:08,35.507,27.2132,60.76,82,17,2.3
546,Rio Gallegos,AR,2022-04-03 22:16:09,-51.6226,-69.2181,46.45,46,0,25.32
547,Vila,PT,2022-04-03 22:15:41,42.0304,-8.1588,34.68,77,19,5.26
548,Prieska,ZA,2022-04-03 22:17:09,-29.6641,22.7474,68.02,29,0,5.17
549,Kalabo,ZM,2022-04-03 22:17:10,-14.97,22.6814,70.74,75,69,3.13
550,Winchester,GB,2022-04-03 22:17:10,51.0651,-1.3187,42.42,64,0,5.75
551,Boden,SE,2022-04-03 22:17:10,65.8252,21.6886,26.6,93,100,2.8
552,Zhaoqing,CN,2022-04-03 22:17:11,23.0512,112.4597,57.69,68,0,1.95
553,Rio Grande,BR,2022-04-03 22:12:49,-32.035,-52.0986,66.31,92,100,10.69
554,Mehamn,NO,2022-04-03 22:17:11,71.0357,27.8492,26.55,54,75,9.22
555,Ambon,ID,2022-04-03 22:17:11,-3.6954,128.1814,80.74,83,40,5.75
556,Codrington,AU,2022-04-03 22:17:12,-38.2667,141.9667,59.32,80,98,3.89
557,Havelock,US,2022-04-03 22:17:12,34.8791,-76.9013,73.38,26,0,13.8
558,Cairns,AU,2022-04-03 22:14:14,-16.9167,145.7667,81.07,92,75,1.14
559,Trinidad,BO,2022-04-03 22:17:13,-14.8333,-64.9,84.18,65,40,3.44
